Simulation_number,Number_of_classes,Gsquared,AIC,BIC,NFI,NNFI,RMSEA
470,5,18.39067124,86.39067124,409.8301370489878,0.9993318672577672,1.0007591545737513,NA
470,6,9.876855498,91.876855498,481.9067995617794,0.9996411740244606,1.001143491404203,NA
471,1,27285.74427,27297.74427,27354.82182278982,0,0,0.06911599271624376
471,2,15460.92316,15486.92316,15610.591191044614,0.43336993094233084,0.35478286371962753,0.05551770397048622
471,3,5848.651526,5888.651526,6078.910035299405,0.7856517503013306,0.7173625204881993,0.03674459170169961
471,4,94.76685288,148.76685288,405.6158404341962,0.9965268730827991,0.9965827466688386,0.004040332788631455
471,5,23.0891949,91.0891949,414.5286607089878,0.9991538000696801,1.0004266737099323,NA
471,6,13.34366328,95.34366328,485.3736073437794,0.9995109657575046,1.000823680346013,NA
472,1,26934.66379,26946.66379,27003.74134278982,0,0,0.06866896509012181
472,2,15275.62173,15301.62173,15425.289761044614,0.4328638423297727,0.3542143800958677,0.055182921248770216
472,3,5577.505604,5617.505604,5807.764113299405,0.7929246250301906,0.7270433279306869,0.035876276250240965
472,4,77.286064820000007,131.28606482,388.1350523741962,0.9971306096329038,0.9975678837587072,0.0033865123687282063
472,5,32.786022,100.786022,424.2254878089878,0.9987827573324983,0.9997231347346487,0.0011426013666038727
472,6,23.87737067,105.87737067,495.9073147337794,0.9991135077513436,0.9998190282915245,9.237742354784726e-4
473,1,27364.79442,27376.79442,27433.87197278982,0,0,0.06921624834680179
473,2,15712.22508,15738.22508,15861.893111044614,0.42582338318184226,0.34615969651056133,0.05596852991425992
473,3,5964.735554,6004.735554,6194.994063299405,0.7820288556730185,0.7125457165149502,0.037110127659057746
473,4,100.0664743,154.06647429999998,410.91546185419617,0.9963432404145208,0.9962853615071146,0.004218580427740991
473,5,20.31709043,88.31709043000001,411.7565562389878,0.9992575463890513,1.00062496473361,NA
473,6,15.73954438,97.73954438,487.7694884437794,0.9994248250456982,1.0005939795477299,NA
474,1,27123.58119,27135.58119,27192.658742789823,0,0,0.06890987230792471
474,2,15238.07213,15264.07213,15387.740161044614,0.43819836977802856,0.36030331623127315,0.05511483287145144
474,3,5833.534729,5873.534729,6063.793238299405,0.7849275621778615,0.7164095069118065,0.0366967226054708
474,4,83.72564081,137.72564081000002,394.5746283641962,0.9969131789705974,0.997208158746806,0.0036410513618695935
474,5,26.03315656,94.03315656,417.4726223689878,0.9990402020891844,1.0002154458257162,NA
474,6,15.08931853,97.08931853,487.1192625937794,0.9994436826603279,1.0006615149257054,NA
475,1,26805.19929,26817.19929,26874.276842789823,0,0,0.06850338290361985
475,2,14952.45986,14978.45986,15102.127891044614,0.4421806121181052,0.364861759245551,0.05459415515618657
475,3,5707.856674,5747.856674,5938.115183299405,0.7870615841259803,0.7192622750803466,0.03629630426164956
475,4,82.43208492,136.43208492,393.2810724741962,0.9969247725402753,0.9972514984282518,0.0035913688679903273
475,5,16.91495497,84.91495497,408.3544207789878,0.9993689673862521,1.00088803601737,NA
475,6,10.0934335,92.0934335,482.1233775637794,0.9996234523985142,1.0011533049777261,NA
476,1,27348.66273,27360.66273,27417.740282789822,0,0,0.06919580107096106
476,2,15200.54763,15226.54763,15350.215661044613,0.44419411727485225,0.3671464993148111,0.05504670587236146
476,3,5875.950703,5915.950703,6106.209212299405,0.7851466903149747,0.7166881692633418,0.03683088009572481
476,4,121.3779198,175.3779198,432.2269073541962,0.9955618334615368,0.9950467764574342,0.004869941067055463
476,5,25.46765681,93.46765681,416.9071226189878,0.9990687787164795,1.0002543956926004,NA
476,6,21.10949928,103.10949928,493.1394433437794,0.9992281341326118,1.000084538873052,NA
477,1,27607.61571,27619.61571,27676.69326278982,0,0,0.06952330319776567
477,2,15704.74615,15730.74615,15854.414181044614,0.4311444235182017,0.35223187754303725,0.05595516544346373
477,3,6007.834997,6047.834997,6238.093506299405,0.7823848658244019,0.7130055320150652,0.03724492987485542
477,4,103.8906926,157.8906926,414.7396801541962,0.9962368828336606,0.9960983232553438,0.004342662122404334
477,5,27.18154843,95.18154842999999,418.6210142389878,0.9990154329618492,1.000129732052128,NA
477,6,19.4165141,101.4165141,491.4464581637794,0.9992966971757373,1.0002429556266548,NA
478,1,26732.05811,26744.05811,26801.135662789824,0,0,0.06840965980733935
478,2,15046.48321,15072.48321,15196.151241044614,0.4371371202290118,0.35910201998806446,0.05476610845464878
478,3,5640.112301,5680.112301,5870.370810299405,0.7890131662219404,0.7218589776528992,0.036078623035791894
478,4,110.6314417,164.63144169999998,421.48042925419617,0.9958614693547065,0.9955701521297142,0.004553148728013524
478,5,19.33350656,87.33350656,410.7729723689878,0.999276767000863,1.0007122630976717,NA
478,6,10.3363808,92.3363808,482.36632486377937,0.9996133338945521,1.001132870147595,NA
479,1,27179.80446,27191.80446,27248.88201278982,0,0,0.06898140569538821
479,2,15154.21305,15180.21305,15303.881081044614,0.44244583980351415,0.3651540384625845,0.05496246736390377
479,3,5865.351783,5905.351783,6095.610292299405,0.784201840317434,0.7154423609806562,0.036797402610245215
479,4,138.8313088,192.8313088,449.6802963541962,0.9948921152466599,0.9939970721252867,0.005344580253848317
479,5,16.78328564,84.78328564,408.22275144898776,0.9993825089630539,1.0008853126800734,NA
479,6,11.05954533,93.05954533,483.0894893937794,0.9995930969501169,1.001045088221057,NA
480,1,27211.39506,27223.39506,27280.47261278982,0,0,0.06902156617797595
480,2,15122.69242,15148.69242,15272.360451044613,0.4442514841060119,0.36721590295666856,0.05490508746633864
480,3,6089.543716,6129.543716,6319.802225299405,0.7762134685644448,0.7048291505525065,0.037499160244990726
480,4,99.75738191,153.75738191,410.6063694641962,0.9963339850202447,0.996282399670436,0.004208391731944472
480,5,28.71367724,96.71367724,420.1531430489878,0.9989447921660507,1.0000207249073358,NA
480,6,17.58573367,99.58573367,489.6156777337794,0.9993537364169965,1.0004211827491947,NA
481,1,26617.06745,26629.06745,26686.14500278982,0,0,0.0682620506080493
481,2,15148.88495,15174.88495,15298.552981044613,0.43085822739649704,0.35193203573735654,0.05495277234200183
481,3,5672.452618,5712.452618,5902.711127299405,0.7868866422397709,0.7190407113812279,0.03618270469883441
481,4,115.5567069,169.5567069,426.4056944541962,0.9956585485190256,0.995257361971609,0.004700989921608259
481,5,32.23861517,100.23861517,423.6780809789878,0.9987887991330915,0.9997603336675702,0.0010567757659382304
